State Name,District Name,Block Name,Centre Name,Address,Centre Type
Andhra Pradesh,EAST GODAVARI,SAMALKOTA,vdsamalkot,samalkot,Govt Veterinary Dispensary
Andhra Pradesh,EAST GODAVARI,Rowthulapudi,Rowthulapudi,,
Andhra Pradesh,EAST GODAVARI,SEETHANAGARAM,VD Vedullapalli,,
Andhra Pradesh,EAST GODAVARI,SANKHAVARAM,Sankhavaram,,
Andhra Pradesh,EAST GODAVARI,SAKHINETIPALLE,Sakhinetipalle,,
Andhra Pradesh,EAST GODAVARI,UPPALAGUPTAM,"VD, Uppalaguptam",,Govt Veterinary Dispensary
Andhra Pradesh,EAST GODAVARI,UPPALAGUPTAM,Uppalaguptam,,
Andhra Pradesh,EAST GODAVARI,U.KOTHAPALLE,UKothapalli,,
Andhra Pradesh,EAST GODAVARI,U.KOTHAPALLE,Veterinary Dispensary U.Kothapalli,U.Kothapalli,
Andhra Pradesh,EAST GODAVARI,U.KOTHAPALLE,VD Kommaragiri,Kommaragiri,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,EAST GODAVARI,U.KOTHAPALLE,VD Nagullapalli,Nagullapalli,Govt Veterinary Dispensary
Andhra Pradesh,EAST GODAVARI,U.KOTHAPALLE,V.D U.Kothapalli,"Opp. Police Station, U.Kothapalli",District Vererinary Polyclinic Nandurbar
Andhra Pradesh,EAST GODAVARI,TALLAREVU,VDPATAVALA,NH 216 Ptavala gp compound-533461 Tallarevu mandal,Govt Veterinary Dispensary
Andhra Pradesh,EAST GODAVARI,TALLAREVU,Tallarevu,,
Andhra Pradesh,EAST GODAVARI,TALLAREVU,vd injaram,"near injaram panchayat,old PHC",
Andhra Pradesh,GUNTUR,TADEPALLI,Veterinary Dispensary,Tadepalli,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,TENALI,ANGALAKUDURU,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,TENALI,Tenali,,
Andhra Pradesh,GUNTUR,TSUNDUR,Tsunduru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,TSUNDUR,Tsundur,,
Andhra Pradesh,GUNTUR,TSUNDUR,"VD, Edlapalli","Edlapalli, Tsundur Mandal",Veterinary Dispensary
Andhra Pradesh,GUNTUR,TSUNDUR,"VD, Tsundur","Tsundur, Guntur District",Veterinary Dispensary
Andhra Pradesh,GUNTUR,TSUNDUR,"VD, Valiveru","Valiveru, Tsundur Mandal",Veterinary Dispensary
Andhra Pradesh,GUNTUR,VELDURTHY,Veldurthy,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,VATTICHERUKURU,Vatticherukuru,,
Andhra Pradesh,GUNTUR,SATTENAPALLI,Sattenapalli,,
Andhra Pradesh,GUNTUR,SAVALYAPURAM,Savalyapuram H/O Kanamarlapudi,,
Andhra Pradesh,GUNTUR,SAVALYAPURAM,karumanchi,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,SAVALYAPURAM,Savalyapuram,SAVALYAPURAM,Veterinary Dispensary
Andhra Pradesh,GUNTUR,ROMPICHERLA,Rompicherla,,
Andhra Pradesh,GUNTUR,ROMPICHERLA,Rompicharla,,
Andhra Pradesh,GUNTUR,RAJUPALEM,Rajupalem,,
Andhra Pradesh,GUNTUR,RENTACHINTALA,Rentachintala,,
Andhra Pradesh,GUNTUR,REPALLE,Repalle,,Veterinary Hospital
Andhra Pradesh,GUNTUR,MEDIKONDURU,Medikonduru,,
Andhra Pradesh,GUNTUR,MUPPALLA,Muppalla,,
Andhra Pradesh,GUNTUR,NARASARAOPETA,Petlurivaripalem,,
Andhra Pradesh,GUNTUR,NARASARAOPETA,mulakaluru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,NARASARAOPETA,Narasaraopet,,
Andhra Pradesh,GUNTUR,NAGARAM,Nagaram,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,NADENDLA,Nadendla,,
Andhra Pradesh,GUNTUR,NADENDLA,VD Nadendla,nadendla,Veterinary Dispensary
Andhra Pradesh,GUNTUR,NUZENDLA,"vd,nuzendla",,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,NUZENDLA,Nuzendla,,
Andhra Pradesh,GUNTUR,NUZENDLA,v.d-nuzendla,nuzendla,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,PEDANANDIPADU,Pedanapipadu,,
Andhra Pradesh,GUNTUR,PEDANANDIPADU,pedanandipadu,,
Andhra Pradesh,GUNTUR,PRATHIPADU,Prathipadu,,
Andhra Pradesh,GUNTUR,PITTALAVANIPALEM,Pittalavanipalem,,
Andhra Pradesh,GUNTUR,PONNUR,Ponnuru,,
Andhra Pradesh,GUNTUR,PIDUGURALLA,Guttikonda,,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,PIDUGURALLA,Piduguralla,,Veterinary Hospital
Andhra Pradesh,GUNTUR,PHIRANGIPURAM,Phirangipuram,,
Andhra Pradesh,GUNTUR,KAKUMANU,Kakumanu,,
Andhra Pradesh,GUNTUR,KAREMPUDI,Veterinary Dispensary Karempudi,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,KARLAPALEM,Karlapalem,,
Andhra Pradesh,GUNTUR,KROSURU,Krosuru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,KOLLIPARA,Kollipara,,
Andhra Pradesh,GUNTUR,KOLLURU,kalyanpur,,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,GUNTUR,KOLLURU,KOLLUR,,
Andhra Pradesh,GUNTUR,MANGALAGIRI,Mangalagiri,,
Andhra Pradesh,GUNTUR,MANGALAGIRI,pedavadlapudi,,
Andhra Pradesh,GUNTUR,MACHERLA,Macherla,,
Andhra Pradesh,GUNTUR,MACHAVARAM,Machavaram,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,GURAZALA,Gurazala,,
Andhra Pradesh,GUNTUR,CHERUKUPALLE,Cherukupalli,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,CHEBROLU,Chebrolu,,
Andhra Pradesh,GUNTUR,CHEBROLU,"VD, Chebrolu",Chebrolu,Veterinary Dispensary
Andhra Pradesh,GUNTUR,CHILAKALURIPET,Chilakaluripeta,,
Andhra Pradesh,GUNTUR,CHILAKALURIPET,pasumarru,pasumarru,
Andhra Pradesh,GUNTUR,DURGI,Durgi,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,EDLAPADU,edlapadu,,
Andhra Pradesh,GUNTUR,IPURU,Ipuru,,
Andhra Pradesh,GUNTUR,IPURU,vd kondramutla,,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,PEDANANDIPADU,Uppalapadu,,
Andhra Pradesh,GUNTUR,PEDAKAKANI,Pedakakani,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,PEDAKURAPADU,Pedakurapadu,,
Andhra Pradesh,GUNTUR,PEDAKURAPADU,Garapadu,,
Andhra Pradesh,GUNTUR,NEKARIKALLU,Nakarikallu,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,NIZAMPATNAM,Nizampatnam,,
Andhra Pradesh,GUNTUR,NIZAMPATNAM,nizamopatnam,NIZAMPATNAM,Veterinary Dispensary
Andhra Pradesh,GUNTUR,TADIKONDA,Tadikonda,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,TADIKONDA,Ponnekallu,,
Andhra Pradesh,GUNTUR,TADEPALLI,Tadepalli,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,THULLUR,Thulluru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,BAPATLA,kankatapalem,kankatapalem,Veterinary Dispensary
Andhra Pradesh,GUNTUR,VINUKONDA,Pittambanda,,
Andhra Pradesh,GUNTUR,MACHERLA,Nagulavram,,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,VINUKONDA,Vinukonda,,
Andhra Pradesh,GUNTUR,VEMURU,Vemuru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,ATCHEMPET,"VD ,Atchempet","VD,Atchempet",
Andhra Pradesh,GUNTUR,ATCHEMPET,Atchampet,,
Andhra Pradesh,GUNTUR,AMARAVATHI,Amaravathi,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,AMRUTHALUR,Amruthalur,,Govt Veterinary Dispensary
Andhra Pradesh,GUNTUR,AMRUTHALUR,Amarataluru,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,DACHEPALLE,Dachepalle,Nadikudi,Veterinary Dispensary
Andhra Pradesh,GUNTUR,DACHEPALLE,nadikudi,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,DUGGIRALA,Duggirala,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,BOLLAPALLI,Bollpalli,,
Andhra Pradesh,GUNTUR,BHATTIPROLU,Bhattiprolu,,
Andhra Pradesh,GUNTUR,BELLAMKONDA,Bellamkonda,,Veterinary Dispensary
Andhra Pradesh,GUNTUR,BAPATLA,Bapatla,,
Andhra Pradesh,HOWRAH,DOMJUR,VD,KALLURU,
Andhra Pradesh,KRISHNA,CHANDARLAPADU,Chandarlapadu,,
Andhra Pradesh,KRISHNA,CHATRAI,Chatrai,,
Andhra Pradesh,KRISHNA,IBRAHIMPATNAM,VD Ibrahimpatnam,,Veterinary Dispensary
Andhra Pradesh,KRISHNA,IBRAHIMPATNAM,VdIbrahimpatnam,West Ibrahimpatnam,Veterinary Dispensary
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,Jaggayyapeta,,
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,vd chillakallu,,
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Anumanchipalli,Anumanchipalli,vd
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Bandipalem,Bandipalem,vd
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Budawada,Budawada,vd
Andhra Pradesh,KRISHNA,GUDLAVALLERU,"Veterinary Dispensary,Gudlavalleru",,Veterinary Dispensary
Andhra Pradesh,KRISHNA,GUDLAVALLERU,Gudlavalleru,,
Andhra Pradesh,KRISHNA,GUDIVADA,Gudivada,,
Andhra Pradesh,KRISHNA,GUDIVADA,"V.D,MOTURU",,
Andhra Pradesh,KRISHNA,G.KONDURU,gkonduru,GKONDURU,
Andhra Pradesh,KRISHNA,GANNAVARAM,Gannavaram,,
Andhra Pradesh,KRISHNA,GAMPALAGUDEM,VD Gampalagudem,,
Andhra Pradesh,KRISHNA,GAMPALAGUDEM,Utukuru,,
Andhra Pradesh,KRISHNA,GAMPALAGUDEM,vd vutukuru,,
Andhra Pradesh,KRISHNA,GAMPALAGUDEM,Gampalagudem,,
Andhra Pradesh,KRISHNA,G.KONDURU,G.Konduru,,
Andhra Pradesh,KRISHNA,MACHILIPATNAM,Veterinary Dispensary,,
Andhra Pradesh,KRISHNA,MACHILIPATNAM,veterinary Dispensary Gopuvanipalem,,Veterinary Dispensary
Andhra Pradesh,KRISHNA,KODURU,Koduru,,
Andhra Pradesh,KRISHNA,Krithivennu,Krithivennu,,
Andhra Pradesh,KRISHNA,KANKIPADU,Kankipadu,,
Andhra Pradesh,KRISHNA,KANCHIKACHERLA,VD MOGULURU,MOGULURU,
Andhra Pradesh,KRISHNA,KANCHIKACHERLA,Kanchikacherla,,
Andhra Pradesh,KRISHNA,KALIDINDI,RLU Pothumarru,rlu pothumarru,vd
Andhra Pradesh,KRISHNA,KALIDINDI,vd sanarudravaram,vd sanarudravaram,Veterinary Dispensary
Andhra Pradesh,KRISHNA,KALIDINDI,RLU Tadinada,rlu thadinada,vd
Andhra Pradesh,KRISHNA,KAIKALUR,VH KAIKALUR,veterinary hospital kaikalur,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,KRISHNA,KAIKALUR,pallewada,R.L.U Pallewada,vd
Andhra Pradesh,KRISHNA,KAIKALUR,bhujabapatnam RLU,,vd
Andhra Pradesh,KRISHNA,KAIKALUR,seethanapalli,veterinary dispensary seethanapalli,Veterinary Dispensary
Andhra Pradesh,KRISHNA,KAIKALUR,Kaikalur,,
Andhra Pradesh,KRISHNA,KALIDINDI,Kalidindi,,
Andhra Pradesh,KRISHNA,KALIDINDI,korukollu,vd korukollu,Veterinary Dispensary
Andhra Pradesh,KRISHNA,KALIDINDI,bhaskaraopeta VD,,Veterinary Dispensary
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,chillakallu,chillakallu,Veterinary Dispensary
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,gandrai,Gandrai,Veterinary Dispensary
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,VD Gandrai,Gandrai,Veterinary Dispensary
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Gowravaram,RLU Gowravaram,vd
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Jayanthipuram,Jayanthipuram,vd
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Mukthyala,Mukthyala,vd
Andhra Pradesh,KRISHNA,JAGGAYYAPETA,RLU Takkellapadu,Anumanchipalli,vd
Andhra Pradesh,KRISHNA,PENAMALURU,Penamaluru,,
Andhra Pradesh,KRISHNA,PENAMALURU,VD PENAMALURU,,
Andhra Pradesh,KRISHNA,PEDAPARUPUDI,Pedaparupudi,,
Andhra Pradesh,KRISHNA,PENUGANCHIPROLU,Penuganchiprolu,,
Andhra Pradesh,KRISHNA,PENUGANCHIPROLU,vd penuganchiprolu,Penuganchiprolu,Veterinary Dispensary
Andhra Pradesh,KRISHNA,PAMIDIMUKKALA,Pamidimukkala,,
Andhra Pradesh,KRISHNA,PAMARRU,Pamarru,,
Andhra Pradesh,KRISHNA,NUZVID,Nuzvid,,
Andhra Pradesh,KRISHNA,NUZVID,vd Enamadala,,
Andhra Pradesh,KRISHNA,MUSUNURU,Musunuru,,
Andhra Pradesh,KRISHNA,NANDIVADA,Nandivada,,
Andhra Pradesh,KRISHNA,NANDIGAMA,Nandigama,,
Andhra Pradesh,KRISHNA,NAGAYALANKA,Nagayalanka,,
Andhra Pradesh,KRISHNA,NAGAYALANKA,vd nagayalanka,,
Andhra Pradesh,KRISHNA,MYLAVARAM,Mylavaram,,
Andhra Pradesh,KRISHNA,MUDINEPALLE,VD MUDINEPALLI,,
Andhra Pradesh,KRISHNA,MUDINEPALLE,Mudinepalli,,
Andhra Pradesh,KRISHNA,MOVVA,Movva,,
Andhra Pradesh,KRISHNA,MOVVA,VD KOSURU,,
Andhra Pradesh,KRISHNA,MANDAVALLI,Mapavalli,,
Andhra Pradesh,KRISHNA,MANDAVALLI,"Veterinary Dispensary,Kanukollu",,Veterinary Dispensary
Andhra Pradesh,KRISHNA,MOPIDEVI,VD mopidevi,,Govt Veterinary Dispensary
Andhra Pradesh,KRISHNA,MOPIDEVI,Mopidevi,,
Andhra Pradesh,KRISHNA,REDDIGUDEM,Reddigudem,,
Andhra Pradesh,KRISHNA,VATSAVAI,Vatsavai,,
Andhra Pradesh,KRISHNA,VEERULLAPADU,Veerullapadu,,
Andhra Pradesh,KRISHNA,VIJAYAWADA RURAL,Vijayawada (Rural),,
Andhra Pradesh,KRISHNA,VIJAYAWADA URBAN,Vijayawada (Urban),,
Andhra Pradesh,KRISHNA,THOTLAVALLURU,Thotlavalluru,,
Andhra Pradesh,KRISHNA,BAPULAPADU,VD GOPUVANIPALEM,,
Andhra Pradesh,KRISHNA,BAPULAPADU,"VD,BAPULAPADU",,Govt Veterinary Dispensary
Andhra Pradesh,KRISHNA,BAPULAPADU,Bapar/BAPULAPADU,,
Andhra Pradesh,KRISHNA,BAPULAPADU,"VD,KANMOLU",KANMOLU,
Andhra Pradesh,KRISHNA,BAPULAPADU,"VD,VEERAVALLI",,Govt Veterinary Dispensary
Andhra Pradesh,KRISHNA,BAPULAPADU,"vd,ampapuram",,
Andhra Pradesh,KRISHNA,BANTUMILLI,VD PEDATUMMIDI,,
Andhra Pradesh,KRISHNA,BANTUMILLI,Bantumilli,,
Andhra Pradesh,KRISHNA,CHALLAPALLI,Challapalle,,
Andhra Pradesh,KRISHNA,GUDURU,Guduru,,
Andhra Pradesh,KRISHNA,GHANTASALA,Ghantasala,,
Andhra Pradesh,KRISHNA,AGIRIPALLI,Agiripalle,,
Andhra Pradesh,KRISHNA,A.KONDURU,AKonduru,,
Andhra Pradesh,KRISHNA,AVANIGADDA,Avanigadda,,
Andhra Pradesh,KRISHNA,AVANIGADDA,VD VEKANURU,,
Andhra Pradesh,KRISHNA,VUYYURU,Vuyyuru,,
Andhra Pradesh,KRISHNA,VISSANNAPET,Vissannapet,,
Andhra Pradesh,KRISHNA,TIRUVURU,Tiruvuru,,
Andhra Pradesh,KRISHNA,TIRUVURU,VD.Chintalapadu,,
Andhra Pradesh,KRISHNA,BAPULAPADU,Bapulapadu,,
Andhra Pradesh,KRISHNA,PEDANA,Pedana,,
Andhra Pradesh,KRISHNA,PEDANA,VD PEDANA,,
Andhra Pradesh,KRISHNA,GUDURU,VD GUDURU,,
Andhra Pradesh,KURNOOL,GONEGANDLA,VD Peddanelatur,,
Andhra Pradesh,KURNOOL,GONEGANDLA,VD H.Kairawadi,h.khairavadi village,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOLIMIGUNDLA,Kolimigundla,,
Andhra Pradesh,KURNOOL,MANTRALAYAM,VD MANTRLAYAM,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,NAPYAL,VD PANDURANGAPURAM,"PANDURANGAPURAM, NANDYAL MANDAL",Veterinary Dispensary
Andhra Pradesh,KURNOOL,KURNOOL,edurur,edurur,Veterinary Dispensary
Andhra Pradesh,KURNOOL,YEMMIGANUR,VD.Banavasi,,
Andhra Pradesh,KURNOOL,YEMMIGANUR,Yemmiganur,,
Andhra Pradesh,KURNOOL,YEMMIGANUR,VH Yemmiganur,,
Andhra Pradesh,KURNOOL,VELUGODU,Velgode,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,VELUGODU,"Velugodu Block VC,AP",,
Andhra Pradesh,KURNOOL,ASPARI,VD ASPARI,Aspari,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,ASPARI,RLU MULUGUNDAM,,vd
Andhra Pradesh,KURNOOL,ASPARI,Aspari,,
Andhra Pradesh,KURNOOL,ADONI,peddathumbalam,,
Andhra Pradesh,KURNOOL,ADONI,"Adoni Block VC,AP",,
Andhra Pradesh,KURNOOL,ADONI,madire,,
Andhra Pradesh,KURNOOL,ADONI,peddaharivanam,,
Andhra Pradesh,KURNOOL,ALLAGADDA,Allagadda,Peraipalli,
Andhra Pradesh,KURNOOL,ALLAGADDA,V.D.peraipalle,VD. peraipalle,Veterinary Dispensary
Andhra Pradesh,KURNOOL,ALLAGADDA,Peraipalli,peraipalli,
Andhra Pradesh,KURNOOL,ALUR,VD MOLAGAVALLI,MOLAGAVALLI,Veterinary Dispensary
Andhra Pradesh,KURNOOL,GUDUR,"VD, GUDUR",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,CHIPPAGIRI,CHIPPAGIRI,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,CHIPPAGIRI,RAMADURGAM,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,CHAGALAMARRI,VD MUTYALAPADU,MUTYALAPADU,Veterinary Dispensary
Andhra Pradesh,KURNOOL,CHAGALAMARRI,VH CHAGALAMARRI,,Veterinary Hospital
Andhra Pradesh,KURNOOL,CHAGALAMARRI,"Chagalamarri Block VC,AP",,
Andhra Pradesh,KURNOOL,BANDI ATMAKUR,VETERINARY DISPENSARY PARNAPALLI,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,BANDI ATMAKUR,Bandi Atmakur,Bandi Atmakur,Veterinary Dispensary
Andhra Pradesh,KURNOOL,BANAGANAPALLE,Banaganapalle,,
Andhra Pradesh,KURNOOL,BETHAMCHERLA,"VD, BETHAMCHERLA",bethamcherla,Veterinary Dispensary
Andhra Pradesh,KURNOOL,BETHAMCHERLA,"VD, RANGAPURAM",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,BETHAMCHERLA,"VD, SEETARAMAPURAM",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,VELDURTHI,Pullagummi,Pullagummi,Veterinary Dispensary
Andhra Pradesh,KURNOOL,VELDURTHI,Govardhanagiri,Govardhangiri,
Andhra Pradesh,KURNOOL,VELDURTHI,Veldurthy,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,SIRIVEL,"VD,Govindapalli",VD-Govindapalli,Veterinary Dispensary
Andhra Pradesh,KURNOOL,SRISAILAM,Srisailam,,
Andhra Pradesh,KURNOOL,RUDRAVARAM,Rudravaram,,
Andhra Pradesh,KURNOOL,RUDRAVARAM,vd rudravaram,,
Andhra Pradesh,KURNOOL,RUDRAVARAM,V.D. Rudravaram,rudravaram,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,MANTRALAYAM,VD MALAPALLI,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,MIDTHUR,Midthur,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,MIDTHUR,VD.MIDTHUR,,
Andhra Pradesh,KURNOOL,NANDAVARAM,"NANDAVARAM Block VC,AP",,
Andhra Pradesh,KURNOOL,NANDAVARAM,halaharvi,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,NANDIKOTKUR,VD Konidela,Veterinary Dispensary,
Andhra Pradesh,KURNOOL,NANDIKOTKUR,V.H Nandikotkur,,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,KURNOOL,PAMULAPADU,Pamulapadu,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,PANYAM,Panyam,,
Andhra Pradesh,KURNOOL,ORVAKAL,ORVAKAL,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,ORVAKAL,UYYALAWADA,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,ORVAKAL,v.d-k.hussainapuram,k.hussainapuram,Veterinary Dispensary
Andhra Pradesh,KURNOOL,PEDDAKADABUR,VD Peddakadabur,Peddakadabur,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,PEDDAKADABUR,omnagar,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,PEDDAKADABUR,Vd Kambaladinne,,
Andhra Pradesh,KURNOOL,PEAPALLY,Jaladurgam,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,PEAPALLY,Peapally,,Veterinary Hospital
Andhra Pradesh,KURNOOL,PEAPALLY,N.RACHERLA,,
Andhra Pradesh,KURNOOL,PATHIKONDA,VH Pattikonda,,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,KURNOOL,PATHIKONDA,hosur,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,JUPADU BUNGALOW,jupadubanglow,"jupadubanglow, kurnool, Andhra Pradesh",Veterinary Dispensary
Andhra Pradesh,KURNOOL,JUPADU BUNGALOW,parumanchala,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,JUPADU BUNGALOW,Jupadu Bungalow,,
Andhra Pradesh,KURNOOL,KALLUR,chinnatekur,,
Andhra Pradesh,KURNOOL,KRISHNAGIRI,"Krishnagiri VC,Kurnool,AP",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KRISHNAGIRI,Kambalapadu,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOTHAPALLE,dudyala,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOTHAPALLE,Kothapalle,kothapalli,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,KODUMUR,Kodumur,,
Andhra Pradesh,KURNOOL,KODUMUR,VD Laddagiri,,
Andhra Pradesh,KURNOOL,KODUMUR,V.H Kodumuru,,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,KURNOOL,KODUMUR,VD Pyalakurthy,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOSIGI,VD Kandukur,Kandukur,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOSIGI,VD Kosigi,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KOSIGI,Kosigi,,
Andhra Pradesh,KURNOOL,KOILAKUNTLA,"veterinary hospital,koilakuntla",koilakuntla,District Vererinary Polyclinic Nandurbar
Andhra Pradesh,KURNOOL,KOILAKUNTLA,Koilkuntla,,
Andhra Pradesh,KURNOOL,KOWTHALAM,badinehal,,
Andhra Pradesh,KURNOOL,KOWTHALAM,kowthalam,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,KURNOOL,gargeyapuram,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,KURNOOL,Kurnool,,
Andhra Pradesh,KURNOOL,MAHANANDI,"MAHANANDI Block VC,AP",,
Andhra Pradesh,KURNOOL,MADDIKERA (EAST),MADDIKERA,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,MADDIKERA (EAST),Maddikera (East),,
Andhra Pradesh,KURNOOL,GADIVEMULA,Gadivemula,,
Andhra Pradesh,KURNOOL,GADIVEMULA,gadivemula,,
Andhra Pradesh,KURNOOL,GADIVEMULA,pesaravayi,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,GADIVEMULA,koratamaddi,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,GUDUR,"Gudur Block VC,Kurnool",,
Andhra Pradesh,KURNOOL,HALAHARVI,VD HALAHARVI,HALAHARVI,
Andhra Pradesh,KURNOOL,HALAHARVI,Halaharvi,,
Andhra Pradesh,KURNOOL,HALAHARVI,VD Chinthkunta,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,GOSPADU,"RLU,DEEBAGUNTLA",,vd
Andhra Pradesh,KURNOOL,GOSPADU,"RLU,ZILLELA",,vd
Andhra Pradesh,KURNOOL,GOSPADU,m.chinthakuntla,,vd
Andhra Pradesh,KURNOOL,GOSPADU,raya padu,,vd
Andhra Pradesh,KURNOOL,GOSPADU,"RLU,SAMBAVARAM",,vd
Andhra Pradesh,KURNOOL,GOSPADU,"vd, yallur",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,GOSPADU,"VD,YALLUR",,Veterinary Dispensary
Andhra Pradesh,KURNOOL,GOSPADU,"RLU,NEHRU NAGAR",,vd
Andhra Pradesh,KURNOOL,GOSPADU,Gospadu,,
Andhra Pradesh,KURNOOL,HOLAGUNDA,HOLAGUNDA,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,HOLAGUNDA,HEBBATAM,,Veterinary Dispensary
Andhra Pradesh,KURNOOL,C.BELAGAL,C Belagal,,Govt Veterinary Dispensary
Andhra Pradesh,KURNOOL,C.BELAGAL,C.Belagal,,
Andhra Pradesh,KURNOOL,DHONE ALIAS DRONACHALAM,VH DHONE,,
Andhra Pradesh,KURNOOL,DEVANAKONDA,"VD,VELAMAKUR",,
Andhra Pradesh,KURNOOL,DEVANAKONDA,Devanakonda,,
Andhra Pradesh,KURNOOL,DEVANAKONDA,VD Devanakonda,,
Andhra Pradesh,KURNOOL,DEVANAKONDA,VD Ternekal,,
Andhra Pradesh,PRAKASAM,DARSI,Darsi,,
Andhra Pradesh,PRAKASAM,DONAKONDA,Donakonda,,
Andhra Pradesh,PRAKASAM,DORNALA,P.Dornala,P.Dornala,Veterinary Dispensary
Andhra Pradesh,PRAKASAM,DORNALA,PDornala,,
Andhra Pradesh,PRAKASAM,CHANDRA SEKHARA PURAM,Chandra Sekhara Puram,,
Andhra Pradesh,PRAKASAM,CHANDRA SEKHARA PURAM,Chandrasekharapuram,,Veterinary Dispensary
Andhra Pradesh,PRAKASAM,CHINAGANJAM,Chinaganjam,,
Andhra Pradesh,PRAKASAM,CHIRALA,Chirala,,
Andhra Pradesh,PRAKASAM,CUMBUM,v.d Turimella,,Veterinary Dispensary
Andhra Pradesh,PRAKASAM,CUMBUM,v.d jangamguntla,,Veterinary Dispensary
Andhra Pradesh,PRAKASAM,CUMBUM,Kambam,,
